123|Das Lichtsignal|1917|360 min|Action, Crime||
124|Die Diamantenstiftung|1917|360 min|Action, Crime||
125|Die Senatorwahl|1917|360 min|Action, Crime||
126|Das treibende Floß|1917|360 min|Action, Crime||
127|Die Geisteruhr|1917|360 min|Action, Crime||
128|Die Reise ins Jenseits|1917|360 min|Action, Crime, Mystery||
129|Manden med de ni Fingre V|1917|360 min|Action||
130|Ein scharfer Schuss|1917|360 min|Action, Crime||
131|Die schwarze Kugel|1917|360 min|Action, Crime, Drama||
132|Der Mann mit den vier Füssen|1917|360 min|Action, Crime, Mystery||
133|Die Harvard-Prämie|1917|360 min|Action, Crime, Drama||
134|Zimmer Nummer sieben|1917|360 min|Action, Crime||
135|Der Saratogakoffer|1917|360 min|Action, Crime||
136|The Border Wireless|1918|360 min|Action, War, Western||Cowhand Steve Ransom discovers that German spies are operating along Mexican border, relaying their radio messages into Mexico and thus on to Germany. The spies learn that Steve is a fugitive from American justice. They attempt to use this information against him when he tries to expose the spy ring and prevent the Germans from carrying out a plot to kill General Pershing.
137|Bound in Morocco|1918|360 min|Action, Comedy, Romance||A young man traveling in Morocco comes to the rescue of a beautiful harem girl.
138|The Brass Bullet|1918|360 min|Action, Adventure|6.2|
139|A Fight for Millions: Episode No. 1, The Snare|1918|360 min|Action, Drama, Romance|6.8|
140|Der goldene Pol|1918|360 min|Action, Crime||
141|The House of Hate|1918|360 min|Action|6.7|A young heiress of an American gun factory is threatened by a masked man after her father was murdered. This criminal might be a member of her family or a German agent, who wants to get information about the factory's products, perhaps his mystery has a combined solution - we will probably never know...
142|The Iron Test|1918|360 min|Action, Adventure|5.4|
143|The Lion's Claws|1918|360 min|Adventure, Action|5.1|
144|The Lure of the Circus|1918|360 min|Adventure, Action|6.0|
145|Riddle Gawne|1918|360 min|Action, Western|7.0|Riddle Gawne seeks revenge on the man who stole his wife and killed his brother. Gawne saves Kathleen Harkness from cattle rustler Bozzam and discovers that Bozzam is the man he seeks.
146|The Romance of Tarzan|1918|360 min|Action, Adventure|6.2|Tarzan and Jane are to sail for England. They are attacked by natives and Tarzan is believed to have been killed. The Greystoke relatives return to England, the Porters (Jane's family) goes to their ranch near San Francisco. Tarzan shows up in a tuxedo and rescues Jane from outlaws. Later she suspects him ot being in love with another woman. Disgusted with civilization Tarzan returns to the jungle, followed by Jane who learns she was wrong.
147|Six-Shooter Andy|1918|360 min|Action, Adventure, Romance||Susan Allenby's ( Enid Markey ) father is killed during a robbery staged by Bannack's corrupt sheriff, Tom Slade, and his men, leaving the girl to care for her eight brothers and sisters. Andy Crawford and his father William take the orphans in, but after Andy's father is killed, the young prospector vows to avenge his death and clean up the town. Learning that Slade's deputy, Ned Skinner, is his father's murderer, Andy orders his arrest, but Slade ignores Andy, who finally kills Skinner in a duel. While Andy's vigilante committee is searching for the outlaws who held up the stage, Slade imprisons Susan in the saloon. Informed of the kidnapping by the children, Andy returns and rescues her, killing Slade in the process. The appreciative townspeople then name Andy the new sheriff, and Susan happily agrees to become his wife.
148|Tarzan of the Apes|1918|360 min|Action, Adventure|5.7|Reared by a childless ape, the orphaned heir of the Greystokes becomes one of the apes. Then, Dr Porter organises a rescue expedition, and his beautiful daughter, Jane, catches his attention. Has Tarzan of the Apes found the perfect mate?
149|That Devil, Bateese|1918|360 min|Action, Drama||
150|Under the Yoke|1918|360 min|Action, Romance, War||
151|Wolves of Kultur|1918||Action, Adventure|6.1|Alice Grayson's uncle develops a wireless torpedo that can be controlled by radio. After he announces his invention to several of his colleagues, two of them murder the scientist, steal the blueprints and prototype, and make plans to sell both to the highest bidder. When Alice discovers the identity of the thieves, the intrepid heroine, with the help of Bob Moore, her two-fisted boyfriend, desperately tries to recover the plans and torpedo before enemy countries can unleash the torpedoes against American ships.
152|The Woman in the Web|1918||Action, Adventure, Drama|5.1|
153|The Master Mystery|1918||Action, Adventure, Mystery|6.2|"Justice Department agent Quentin Locke must investigate a powerful cartel protected by a robot (here referred to as ""The Automaton"") and using a gas weapon ""The Madagascar Madness""."
154|In Bad|1918||Action, Comedy, Drama||
155|Sein bester Freund|1918||Action, Crime||
156|Der Teilhaber|1918||Action, Adventure, Crime|5.8|
157|Die Ratte|1918||Action, Crime||
158|Die Glocken der Katharinenkirche|1918||Action, Crime||
159|Der Stellvertreter|1918||Action, Crime||
160|Das amerikanische Duell|1918||Action, Crime||
161|Diplomaten|1918||Action||
162|Das rollende Hotel|1918||Action, Crime||
163|Die Geisterjagd|1918||Action, Crime||
164|Ein rätselhafter Blick|1918||Action, Crime||
165|Nur um 1000 Dollar|1918||Action, Crime||
166|Der lebendige Tote|1918||Action, Crime||A murder take place during a spiritist's session.
167|Die Giftplombe|1918||Action, Crime, Mystery||
168|Der Stier von Saldanha|1918||Action, Crime||
169|Der Teufelswalzer|1918||Action, Crime||
170|Ninjutsu kaiso Koga Saburou|1918||Action||
171|Der Star der großen Oper|1918||Action, Crime, Drama||
172|Die Schlafende Maschine|1918||Action, Crime||
173|Sirocco|1918||Action, Crime||
174|Die Tiara|1918||Action, Crime||
175|Das Haus gegenüber|1918||Action, Crime||
176|The Adventures of Ruth|1919||Action||
177|El automóvil gris|1919||Action, Crime|7.1|A gang terrorizes Mexico City's high society on 1915. Murder, kidnaping and robbery are their trademarks. One police inspector (Cabrera) follows the gang crimes and eventually send them to the jail.
178|The Black Secret|1919||Adventure, Action|6.0|
179|The Brute Breaker|1919||Action, Adventure, Drama|6.0|
180|The Carter Case|1919||Action, Adventure, Crime|6.1|
181|Elmo, the Mighty|1919||Action||
182|The Fatal Fortune|1919||Action, Adventure|5.3|A young newspaperwoman travels to a South Seas island to search for buried treasure.
183|Girl from Nowhere|1919||Action, Adventure, Drama|5.4|A girl, suffering from amnesia, shows up in a logging-camp in the northwest. There are those who know more about who she is than she does, including why she is there, and the helpless girl is soon at the mercy of the lawlessness in this far-flung frontier. Will some gentleman come to her aid?
184|The Great Gamble|1919||Action, Adventure, Mystery|6.1|
185|The Great Radium Mystery|1919||Adventure, Action|6.5|Criminals steal a radium-powered tank from an inventor. His heiress and a government agent take up the chase.
186|Help! Help! Police!|1919||Action, Comedy, Drama||While vacationing with his father Edward at a Palm Beach hotel, George Welston becomes smitten with Eve Pendleton, the daughter of Edward's business rival Judson. After George prevents Pendleton from getting an option on a deal by racing in his car with his father's $100,000 deposit, Pendleton favors Eve's other suitor, Arthur Trask, whose gentlemanly manner conceals his intent to rob Eve and her wealthy friends. When George sees Trask climb into Eve's window, he follows and is apprehended by a detective, who reluctantly releases George in response to Eve's pleas. Later, Trask binds, gags and robs society belle Marian Trevor. After Trask's dropped cigarette starts a fire, George rescues Marian, who upon reviving, accuses him of theft, arson and abduction. George's father puts up $100,000 needed for an important deal for George's bail, then George chases Trask, who has stolen the $600,000 which Pendleton put up for the same deal. After a fight, George apprehends Trask and races to court before the bail money is forfeited. Pendleton and Welston become partners, while George and Eve marry.
